lat,lng,info,name,year,map_name,address_1,address_2,address_3,address_4,cancelled,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,election_numeric_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,total_votes,10_votes,12_votes,16_votes,17_votes,20_votes,21_votes,23_votes,25_votes,26_votes,27_votes,3_votes,36_votes,4_votes,41_votes,5_votes,6_votes,8_votes,9_votes,other_votes
41.690315726486400,44.80197787284850,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მე-4 ბაგა-ბაღი,მე-4 ბაგა-ბაღი,შ.დადიანის ქ. 15,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6d1f8e5f-a5f7-4ce5-a286-a903a1e70acf,1,00.01.01,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2511,1037,1474,1527,9,2,8,3,3,1,2,162,2,2,4,102,250,629,108,2,39,199,0
41.69172025297870,44.79860446365010,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,50-ე საჯარო სკოლა,50-ე საჯარო სკოლა,გ.ქიქოძის ქ. 4,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0ac017c6-01f4-4967-bf31-64c6ee4d6260,1,00.01.02,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1425,584,841,923,13,1,8,2,3,0,0,90,0,1,3,44,163,351,83,1,28,132,0
41.6887963,44.794791,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,144-ე ბაგა-ბაღი,144-ე ბაგა-ბაღი,გ.ნიშნიანიძის ქ. 4ა,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/28f1a11e-55e9-4e74-9fbd-a17c5ddded85,1,00.01.03,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1159,506,653,710,6,1,7,0,0,1,3,69,0,1,3,38,92,315,56,3,25,90,0
41.6934649,44.7958217,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,42-ე საჯარო სკოლა,42-ე საჯარო სკოლა,პ.ჩაიკოვსკის ქ. 9,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/bb30f9da-537c-4181-a4fd-815823b09520,1,00.01.04,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1537,653,884,931,7,0,9,1,2,2,2,106,0,3,3,40,155,369,61,6,30,135,0
41.6953203520761,44.794277037020700,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,47-ე  საჯარო სკოლა,47-ე  საჯარო სკოლა,შ. ჩიტაძის ქ. 9,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/444c8cea-e016-4fbc-8090-ddd472ad369b,1,00.01.05,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1513,655,858,1085,7,1,3,2,7,0,1,115,0,1,3,61,172,449,68,0,25,170,0
41.69383927451900,44.79605766074790,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,150-ე ბაგა-ბაღი,150-ე ბაგა-ბაღი,ვ. ბერიძის ქ. 2,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/360d692b-2280-43d1-b6c8-204c58a09fab,1,00.01.06,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1407,600,807,861,9,1,7,2,1,0,0,99,2,6,1,42,161,322,66,2,21,119,0
41.69763360576290,44.79779757420500,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თბილისის კლასიკური გიმნაზია,თბილისის კლასიკური გიმნაზია,შ.რუსთაველის გამზ. 10,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a923b974-e846-40e6-9fae-03b936ccb533,1,00.01.07,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1576,665,911,1011,10,0,2,1,4,3,2,94,0,2,1,67,182,376,73,0,35,159,0
41.6967649725991,44.794051593254100,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,55-ე ბაგა-ბაღი,55-ე ბაგა-ბაღი,ბესიკის ქ. 25,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/dd624b05-51eb-4cc8-8fb7-874ba2dc8d18,1,00.01.08,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1499,605,894,950,14,0,10,0,1,2,0,100,0,2,0,64,159,374,64,4,37,119,0
41.699356250866000,44.79128878665120,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ზ.ფალიაშვილის სახ. ცენტრალური  სამუსიკო სკოლა,ზ.ფალიაშვილის სახ. ცენტრალური  სამუსიკო სკოლა,ალ.ჭავჭავაძის ქ. 19,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c62cbccf-47bb-49a8-892c-0270c6c07209,1,00.01.09,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1482,623,859,931,9,1,7,2,1,3,1,115,0,1,2,45,222,323,64,1,25,109,0
41.69938555150470,44.795055501505300,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თბილისის ვ.სარაჯიშვილის სახ. სახელმწიფო კონსერვატორია,თბილისის ვ.სარაჯიშვილის სახ. სახელმწიფო კონსერვატორია,ალ.გრიბოედოვის ქ. 8/10,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/13b54bb7-4bd4-4819-b9d6-1bf1b426875f,1,00.01.10,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1475,606,869,1017,9,0,4,0,1,1,1,117,0,0,1,60,164,380,70,8,32,169,0
41.69772160000000,44.80532735337300,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,104-ე  საჯარო სკოლა,104-ე  საჯარო სკოლა,ათონელის ქ. 5,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/392852e3-b689-439d-a9bb-525ecbfa659b,1,00.01.11,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2528,1080,1448,1534,17,0,5,2,5,3,5,168,0,4,3,91,209,657,98,2,57,208,0
41.700797973855000,44.799517313491800,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მე-20 საჯარო სკოლა,მე-20 საჯარო სკოლა,ლ.ალექსი-მესხიშვილის ქ. 5,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/95594762-166e-40dc-aeae-958054ffc7b9,1,00.01.12,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1238,493,745,783,7,0,4,0,3,0,0,79,0,1,0,25,135,363,43,1,17,105,0
41.702219470228000,44.79916744491350,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მე-20  საჯარო სკოლა,მე-20  საჯარო სკოლა,მარი ბროსეს ქ. 8,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2adcd2ac-d9c8-4dba-9c9e-76b71447699b,1,00.01.13,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1163,485,678,775,7,2,3,0,4,0,0,77,0,2,1,35,131,285,79,3,16,130,0
41.70146375245140,44.79259752366490,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ა.ქუთათელაძის სახ.თბილისის სახელმწიფო სამხატვრო აკადემია,ა.ქუთათელაძის სახ.თბილისის სახელმწიფო სამხატვრო აკადემია,ალ.გრიბოედოვის ქ. 22,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/06e2e97a-fa79-4991-a3de-1d2f58484865,1,00.01.14,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1388,600,788,909,10,1,7,1,0,1,1,103,0,2,0,47,163,345,71,1,31,125,0
41.703080901779900,44.790980185983200,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საქართველოს მეცნიერებათა ეროვნული აკადემია,საქართველოს მეცნიერებათა ეროვნული აკადემია,შ.რუსთაველის გამზ. 52,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/fb9f4fc6-0915-4a0f-973c-40efae23d2f5,1,00.01.15,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1426,592,834,937,10,0,10,0,4,0,0,92,1,1,0,50,164,341,82,2,37,143,0
41.708226505497200,44.787552202064900,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მ.კეკელიძის სახ. ბავშვთა და მოზარდთა კალათბურთის სასახლე,მ.კეკელიძის სახ. ბავშვთა და მოზარდთა კალათბურთის სასახლე,მ.კოსტავას ქ. 45,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/344d9c5f-2213-44e9-826d-c32633d47c88,1,00.01.16,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2461,1065,1396,1652,14,2,6,1,1,4,3,180,1,4,2,85,227,681,121,3,43,274,0
41.7047713,44.7900024,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შ.რუსთაველის სახ. ქართული ლიტერატურის ინსტიტუტი,შ.რუსთაველის სახ. ქართული ლიტერატურის ინსტიტუტი,მ.კოსტავას ქ. 5,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/8d52579e-48cf-4995-9571-f805012a2ea3,1,00.01.17,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2301,987,1314,1478,15,1,11,1,1,1,6,165,0,1,1,83,233,568,102,2,55,232,0
41.70425,44.78805,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თსუ ეკონომიკის საერთაშორისო სკოლა,თსუ ეკონომიკის საერთაშორისო სკოლა,მ.ზანდუკელის ქ. 16,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/f8f00488-d902-4b67-9271-06acbc0b9b47,1,00.01.18,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1441,617,824,906,10,0,2,0,0,0,2,123,0,2,1,59,164,298,68,3,31,143,0
41.70490,44.78164,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ე.მიქელაძის სახ.თბილისის ცენტრალური სამუსიკო სასწავლებელი,ე.მიქელაძის სახ.თბილისის ცენტრალური სამუსიკო სასწავლებელი,ვ.ბარნოვის ქ. 54,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d0a0c5ec-2b53-41c9-9acf-bbe4db25963e,1,00.01.19,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1375,573,802,924,15,0,6,0,4,2,0,110,1,2,0,49,131,363,70,1,27,143,0
41.70541,44.78050,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,152-ე ბაგა-ბაღი,152-ე ბაგა-ბაღი,ვ.ბარნოვის ქ. 62,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/cb3cf9e8-495f-4164-bd21-f017583bc333,1,00.01.20,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1434,602,832,1048,10,1,2,0,0,0,1,106,0,7,1,52,166,405,86,5,28,178,0
41.70647139055230,44.78587491289750,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,51-ე საჯარო სკოლა,51-ე საჯარო სკოლა,პ.მელიქიშვილის გამზ. 2,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/5a1d352c-8b14-44a3-bd35-de03194ab9c2,1,00.01.21,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1345,555,790,926,6,1,7,1,1,6,1,102,0,1,0,38,152,344,93,2,18,153,0
41.70648451819650,44.78587772327890,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,51-ე საჯარო სკოლა,51-ე საჯარო სკოლა,პ.მელიქიშვილის გამზ. 2,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c6138923-aee1-4d8d-b0ea-8f2862d35c40,1,00.01.22,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1529,621,908,1092,6,1,3,0,0,1,2,116,0,3,1,61,197,403,66,3,31,198,0
41.7035696,44.7821094,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მე-3 ბაგა-ბაღი,მე-3 ბაგა-ბაღი,ი.გოგებაშვილის ქ. 39,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/1b1702e9-e756-469e-b26b-3b7fee13cba3,1,00.01.23,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2231,952,1279,1471,16,1,8,3,5,1,1,174,0,3,2,75,210,613,92,3,32,232,0
41.70476,44.78080,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,170-ე ბაგა-ბაღი,170-ე ბაგა-ბაღი,ა.შანიძის ქ. 28,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/be6bcbe0-79c2-433e-929e-40908f2408b3,1,00.01.24,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2294,1025,1269,1458,7,4,9,3,3,1,2,172,1,2,0,79,205,604,112,1,39,214,0
41.70745565200070,44.77923883883190,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,172-ე ბაგა-ბაღი,172-ე ბაგა-ბაღი,ვ.პეტრიაშვილის ჩიხი 5ა,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d6347b43-dc9d-4859-b18a-4f5f4f2c70d0,1,00.01.25,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1679,707,972,1183,14,0,5,3,3,0,1,122,0,0,1,39,163,498,63,4,36,231,0
41.707352172348800,44.780240280950900,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,21 -ე საჯარო სკოლა,21 -ე საჯარო სკოლა,ვ.პეტრიაშვილის ქ. 7,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c550a068-1f9c-4fb7-9ef8-6f924ce81d2d,1,00.01.26,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1353,571,782,978,7,0,5,0,2,2,2,116,1,1,0,53,152,354,63,1,31,188,0
41.709124160864900,44.784131776190900,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,58-ე  საჯარო სკოლა,58-ე  საჯარო სკოლა,შ.ღამბაშიძის ქ. 3,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d00fc9f6-68b7-4fd5-8a89-f41d16bfeeef,1,00.01.27,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1325,553,772,942,8,1,7,0,0,0,0,108,0,2,2,46,124,372,60,2,29,181,0
41.709124160864900,44.784131776190900,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,58-ე  საჯარო სკოლა,58-ე  საჯარო სკოლა,შ.ღამბაშიძის ქ. 3,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/8250665d-ddb4-4768-8905-2751ae69da9c,1,00.01.28,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1473,598,875,999,9,0,3,0,1,2,2,116,0,3,0,60,158,402,64,3,25,151,0
41.68670222572170,44.775952710808800,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,28-ე  საჯარო სკოლა,28-ე  საჯარო სკოლა,ოქროყანა  ი.ჭავჭავაძის ქ. 5,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/aed6f82b-6f52-4ce4-b6f1-e1fef2cb114f,1,00.01.29,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1838,787,1051,1241,18,0,9,1,3,2,0,134,0,3,1,55,179,564,89,4,52,127,0
41.66849962245680,44.74109443736500,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,211-ე  საჯარო სკოლა,211-ე  საჯარო სკოლა,წავკისი  შ.რუსთაველის ქ. 1,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/278c532c-b098-4bb4-b2a2-036c59ba2ebd,1,00.01.30,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1207,601,606,837,7,1,7,1,2,2,2,93,0,3,1,13,103,417,64,2,22,97,0
41.668928772151600,44.772162437439000,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,212-ე  საჯარო სკოლა,212-ე  საჯარო სკოლა,შინდისი  ი. მანსვეტაშვილის ქ. 2,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/af76b30a-fe22-4128-954d-e2689703d38d,1,00.01.31,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1437,672,765,1043,8,0,3,2,3,0,1,131,0,1,0,16,111,592,62,2,31,80,0
41.64837649950140,44.760655760765100,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,213-ე  საჯარო სკოლა,213-ე  საჯარო სკოლა,ტაბახმელა  გუმბათების წყაროს I შეს. 5,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/3cbc7d99-e910-4be4-9406-aea1ae7f89cb,1,00.01.32,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1792,840,952,1232,6,0,7,3,3,2,1,95,1,3,1,28,110,823,43,2,28,76,0
41.66180,44.70115,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კოჯრის ბაგა-ბაღი,კოჯრის ბაგა-ბაღი,კოჯორი  გ ტაბიძის ქ. 3,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e215afed-8764-41a4-af90-3e2541fe7774,1,00.01.33,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1347,587,760,892,8,0,6,1,11,1,1,92,3,1,2,27,122,420,64,1,31,101,0
41.65587,44.65424,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,214-ე საჯარო სკოლა (ბ კორპუსი),214-ე საჯარო სკოლა (ბ კორპუსი),კიკეთი  დიდების ქ. 6,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/7ff952b9-28ad-454a-bfc8-5e5247997efb,1,00.01.34,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,მთაწმინდა,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,351,187,164,218,3,0,2,1,0,4,1,22,0,0,0,10,27,99,17,0,10,22,0
41.709827422766100,44.77721840143200,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თსუ II კორპუსი,თსუ II კორპუსი,ი.ჭავჭავაძის გამზ. №3,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/bc288d09-2513-4f5f-b412-79a6c924f863,2,00.02.01,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,ვაკე,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1485,638,847,1115,13,1,5,2,1,1,0,126,0,1,1,66,166,434,81,1,18,198,0
41.70985378262410,44.77707133439330,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თსუ II კორპუსი,თსუ II კორპუსი,ი. ჭავჭავაძის გამზ.№3,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d7bd75f1-d444-4990-8fe9-c427d27d9400,2,00.02.02,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,ვაკე,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1438,625,813,1048,9,1,1,3,2,1,4,137,0,0,0,54,130,411,76,4,15,200,0
41.70748665218300,44.77188616991040,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,N137-ე ბაგა-ბაღი,N137-ე ბაგა-ბაღი,ი.აბაშიძის ქ.№ 13,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c359e7a1-f32a-427e-be70-27fd97404fd4,2,00.02.03,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,ვაკე,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1614,671,943,1135,10,0,4,2,1,2,3,130,0,2,2,57,173,478,78,4,28,161,0
41.709077071720900,44.769210977909800,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თსუ V კორპუსი,თსუ V კორპუსი,ი.ჭავჭავაძის გამზ. №36,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/69dcfe72-a4f5-4854-adcb-24d172134c01,2,00.02.04,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,ვაკე,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1574,661,913,1120,4,2,3,0,0,0,2,133,0,0,1,59,179,431,60,1,19,226,0
41.7093488632565,44.771384596824600,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თსუ მე-8 კორპუსი,თსუ მე-8 კორპუსი,ი.ჭავჭავაძის გამზ. № 13,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0745c922-4cab-4366-821b-d49a0a9aa219,2,00.02.05,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,ვაკე,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1682,715,967,1269,4,1,2,1,3,2,0,156,0,3,1,69,165,539,71,2,20,230,0
41.70932083037140,44.768270552158400,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,N55-ე საჯარო სკოლა,N55-ე საჯარო სკოლა,ი.ჭავჭავაძის გამზ.№ 38,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9344b88f-a940-4107-a37d-2aa7203ebab7,2,00.02.06,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,ვაკე,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1345,543,802,981,1,0,0,0,3,2,0,116,0,3,0,45,159,382,59,0,14,197,0
41.707901066949500,44.7687307167107,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,№1 საბავშვო ბაღი,№1 საბავშვო ბაღი,ზ.ფალიაშვილის ქ №33ა,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a2281e14-a2fd-41ab-a8cd-9e5ce385ac6b,2,00.02.07,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,ვაკე,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1124,501,623,815,3,0,3,0,3,1,1,82,0,0,1,36,129,307,59,1,7,182,0
41.70787693776810,44.77126911230320,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,N41-ე საჯარო სკოლა,N41-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ. №34,,FALSE,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/64efaac7-07ee-44f5-943b-b78c9e72e55e,2,00.02.08,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,ვაკე,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1675,714,961,1110,5,0,2,1,1,2,0,123,0,2,3,79,170,437,60,2,28,195,0
